Date,Dealer,Region,Vehicle_Model,Fuel_Type,Category,Units_Sold,Unit_Price,Customer_Satisfaction_Score,Revenue,Year,Image_URL
2021-04-17,Renault Drive India,East,Kwid,Diesel,Hatchback,2,666169,5.8,1332338,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-08-26,Nexa Maruti Suzuki,East,Dzire,Diesel,Sedan,49,1522052,8.4,74580548,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-07-19,Mahindra First Choice,Central,KUV100,Electric,Hatchback,13,533472,9.8,6935136,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-01-11,Nissan Auto World,West,Magnite,Petrol,SUV,8,1684412,8.5,13475296,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-12-02,Volkswagen Prime,South,Polo,Petrol,Hatchback,39,674624,8.1,26310336,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-09-13,BYD Electric India,West,e6,Petrol,Electric,39,2101056,7.1,81941184,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2021-08-16,Honda Car Hub,East,Jazz,Petrol,Hatchback,46,893039,5.5,41079794,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-11-27,BYD Electric India,Central,e6,Petrol,Electric,26,2698530,7.3,70161780,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2020-08-09,Volkswagen Prime,East,Virtus,Petrol,Sedan,44,1194377,5.3,52552588,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-11-12,Kia Motors Arena,West,Sonet,Petrol,SUV,48,2462002,8.4,118176096,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-06-09,Volkswagen Prime,West,Polo,Diesel,Hatchback,1,623696,5.8,623696,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-05-28,Honda Car Hub,West,Jazz,Diesel,Hatchback,6,615799,5.5,3694794,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-07-24,Jeep Drive Hub,North,Compass,Petrol,SUV,26,1881571,6.3,48920846,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-03-30,Skoda Auto Hub,North,Slavia,Diesel,Sedan,48,1314604,9.2,63100992,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-04-25,Jeep Drive Hub,West,Meridian,Diesel,SUV,22,2760205,5.7,60724510,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-12-27,Nissan Auto World,West,Terrano,Petrol,SUV,39,2114516,6.4,82466124,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-10-06,Hyundai Motor Plaza,West,Creta,Diesel,SUV,22,2132764,9.5,46920808,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-12-18,Kia Motors Arena,Central,Seltos,Electric,SUV,9,2893434,5.8,26040906,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-07-25,Skoda Auto Hub,West,Slavia,Petrol,Sedan,44,1372110,7.5,60372840,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-06-30,Hyundai Motor Plaza,West,Venue,Diesel,SUV,16,1608240,9.4,25731840,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-12-11,BYD Electric India,East,e6,Petrol,Electric,49,3053129,9.6,149603321,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2021-09-14,Toyota Trust India,East,Camry,Diesel,Sedan,37,1054392,5.8,39012504,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-06-27,Kia Motors Arena,West,Seltos,Petrol,SUV,49,2581327,6.8,126485023,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-09-17,BYD Electric India,Central,e6,Diesel,Electric,45,3094296,6.6,139243320,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2025-10-26,Honda Car Hub,West,Jazz,Diesel,Hatchback,23,558783,8.0,12852009,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-02-08,Nexa Maruti Suzuki,South,WagonR,Diesel,Hatchback,31,598477,9.4,18552787,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-03-10,Toyota Trust India,Central,Yaris,Petrol,Sedan,39,1230741,7.9,47998899,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-09-07,Mahindra First Choice,South,XUV700,Diesel,SUV,9,1834630,9.1,16511670,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-11-03,Ford India Motors,North,Endeavour,Petrol,SUV,46,1324192,9.7,60912832,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-07-14,Tata Motors Autoworld,West,Tiago,Petrol,Hatchback,24,531181,6.1,12748344,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-03-22,Volkswagen Prime,West,Polo,Diesel,Hatchback,48,782065,6.6,37539120,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-06-15,MG Motors India,South,Astor,Diesel,SUV,11,1428058,6.4,15708638,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-12-13,Tata Motors Autoworld,North,Nexon,Petrol,SUV,18,2714291,7.3,48857238,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-05-08,Mahindra First Choice,West,KUV100,Diesel,Hatchback,36,768854,6.6,27678744,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-05-25,Renault Drive India,East,Kwid,Petrol,Hatchback,3,500805,6.0,1502415,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-01-19,Jeep Drive Hub,South,Compass,Petrol,SUV,42,1887112,6.0,79258704,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-11-02,Nexa Maruti Suzuki,North,WagonR,Petrol,Hatchback,22,690101,6.5,15182222,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-07-07,Volkswagen Prime,North,Polo,Petrol,Hatchback,30,645276,8.6,19358280,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2021-12-03,Mahindra First Choice,East,KUV100,Petrol,Hatchback,22,606213,7.5,13336686,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-02-13,Tata Motors Autoworld,Central,Nexon,Diesel,SUV,28,2562725,9.1,71756300,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-26,Toyota Trust India,Central,Hyryder,Petrol,SUV,9,2765532,8.9,24889788,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-04-09,Nexa Maruti Suzuki,South,Swift,Diesel,Hatchback,4,599627,5.2,2398508,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2021-08-18,Skoda Auto Hub,East,Octavia,Diesel,Sedan,31,1404759,5.4,43547529,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-07-06,Nexa Maruti Suzuki,Central,Ciaz,Diesel,Sedan,4,1619103,9.1,6476412,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-11-06,BYD Electric India,East,Atto 3,Petrol,Electric,35,2296029,6.6,80361015,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2024-08-03,BYD Electric India,Central,e6,Diesel,Electric,19,2097879,8.0,39859701,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2022-07-18,MG Motors India,East,Gloster,Petrol,SUV,4,2057031,5.4,8228124,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-03-18,Jeep Drive Hub,South,Meridian,Electric,SUV,24,2161831,8.7,51883944,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-02-28,Hyundai Motor Plaza,East,i20,Diesel,Hatchback,5,563764,5.7,2818820,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-02-14,Toyota Trust India,West,Yaris,Electric,Sedan,11,1565813,10.0,17223943,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-02-04,Ford India Motors,North,Endeavour,Diesel,SUV,25,1539996,5.4,38499900,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-03-14,Renault Drive India,East,Duster,Petrol,SUV,23,2520044,8.7,57961012,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-11-22,Renault Drive India,South,Kwid,Petrol,Hatchback,44,544763,8.2,23969572,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-04-23,Jeep Drive Hub,West,Meridian,Petrol,SUV,6,2968683,9.5,17812098,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-02-06,Honda Car Hub,North,City,Diesel,Sedan,10,1047316,5.3,10473160,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-08-18,Kia Motors Arena,West,Seltos,Diesel,SUV,24,1379044,5.3,33097056,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-07-03,Nissan Auto World,West,Terrano,Petrol,SUV,2,1977056,5.8,3954112,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-02-21,Kia Motors Arena,North,Seltos,Diesel,SUV,4,1931948,5.2,7727792,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-10-10,MG Motors India,North,Astor,Electric,SUV,44,2430895,5.7,106959380,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-07-21,Honda Car Hub,East,Jazz,Petrol,Hatchback,14,887662,5.1,12427268,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-04-08,Jeep Drive Hub,Central,Compass,Petrol,SUV,30,2159227,6.1,64776810,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-12-14,Jeep Drive Hub,South,Meridian,Diesel,SUV,29,2936549,5.0,85159921,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-09-10,Honda Car Hub,West,City,Diesel,Sedan,40,1143784,6.5,45751360,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-02-09,Nexa Maruti Suzuki,East,Dzire,Electric,Sedan,30,921086,6.9,27632580,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-01-04,Mahindra First Choice,West,Thar,Diesel,SUV,46,1212810,6.1,55789260,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-10-31,Ford India Motors,North,Ecosport,Diesel,SUV,6,1362940,9.7,8177640,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-09-12,MG Motors India,East,Astor,Petrol,SUV,34,2473334,6.0,84093356,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-12-07,Ford India Motors,West,Endeavour,Diesel,SUV,20,1390986,8.9,27819720,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-10-01,Skoda Auto Hub,North,Octavia,Diesel,Sedan,2,1650884,8.8,3301768,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-03-13,Hyundai Motor Plaza,Central,Creta,Petrol,SUV,19,2302217,6.0,43742123,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-02-08,Kia Motors Arena,Central,Seltos,Petrol,SUV,2,1986189,9.7,3972378,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-11-16,Hyundai Motor Plaza,North,Venue,Petrol,SUV,30,1735047,5.5,52051410,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-01-06,Honda Car Hub,North,Jazz,Diesel,Hatchback,16,526628,8.6,8426048,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-05-25,Nexa Maruti Suzuki,West,Dzire,Petrol,Sedan,21,1263775,6.4,26539275,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-05-16,BYD Electric India,East,Atto 3,Diesel,Electric,8,3363853,7.4,26910824,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2022-05-05,Toyota Trust India,South,Fortuner,Petrol,SUV,6,2769124,7.8,16614744,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-05-16,Volkswagen Prime,West,Virtus,Diesel,Sedan,13,1250458,8.1,16255954,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-09-01,Renault Drive India,West,Duster,Petrol,SUV,39,1207683,9.6,47099637,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-01-24,Skoda Auto Hub,South,Slavia,Diesel,Sedan,7,1570127,9.5,10990889,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-08-23,Hyundai Motor Plaza,Central,Creta,Petrol,SUV,9,2944177,5.3,26497593,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-01-09,Jeep Drive Hub,West,Meridian,Diesel,SUV,44,1751405,9.5,77061820,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-02-28,Nexa Maruti Suzuki,East,Baleno,Petrol,Hatchback,49,884179,6.0,43324771,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2021-07-06,Volkswagen Prime,Central,Polo,Petrol,Hatchback,4,586944,7.8,2347776,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-01-22,Nissan Auto World,West,Magnite,Diesel,SUV,16,2784677,5.6,44554832,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-08-16,Mahindra First Choice,East,KUV100,Diesel,Hatchback,39,810022,7.8,31590858,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
